date,pm25
2022-07-06,149
2022-07-07,93
2022-07-08,101
2022-07-09,117
2022-07-10,106
2022-07-11,125
2022-07-12,118
2022-07-13,100
2022-07-14,88
2022-07-15,77
2022-07-16,77
2022-07-17,83
2022-07-18,127
2022-07-19,114
2022-07-20,93
2022-07-21,118
2022-07-22,153
2022-07-23,97
2022-07-24,80
2022-07-25,87
2022-07-26,93
2022-07-27,91
2022-07-28,69
2022-07-29,63
2022-07-30,68
2022-07-31,82
2022-08-01,72
2022-08-02,100
2022-08-03,135
2022-08-04,131
2022-08-05,119
2022-08-06,142
2022-08-07,116
2022-08-08,127
2022-08-09,114
2022-08-10,73
2022-08-11,64
2022-08-12,74
2022-08-13,91
2022-08-14,79
2022-08-15,68
2022-08-16,58
2022-08-17,47
2022-08-18,80
2022-08-19,60
2022-08-20,107
2022-08-21,138
2022-08-22,109
2022-08-23,83
2022-08-24,75
2022-08-25,115
2022-08-26,103
2022-08-27,98
2022-08-28,107
2022-08-29,115
2022-08-30,137
2022-08-31,122
2022-09-01,127
2022-09-02,113
2022-09-03,99
2022-09-04,78
2022-09-05,79
2022-09-06,105
2022-09-07,121
2022-09-08,156
2022-09-09,147
2022-09-10,146
2022-09-11,95
2022-09-12,76
2022-09-13,60
2022-09-14,62
2022-09-15,63
2022-09-16,54
2022-09-17,99
2022-09-18,116
2022-09-19,165
2022-09-20,130
2022-09-21,146
2022-09-22,78
2022-09-23,93
2022-09-24,86
2022-09-25,76
2022-09-26,146
2022-09-27,120
2022-09-28,137
2022-09-29,155
2022-09-30,168
